0,[1.0, 0.0, 0.0]
0,[0.5, 0.0, 0.5]
0,[0.0, 0.5, 0.5]
0,[0.0, 1.0, 0.0]
0,[2.1692929676112444e-33, 1.0, 0.0]
1,[0.0, 0.0, 1.0]
1,[0.0, 0.5, 0.5]
1,[6.278664685074713e-234, 1.0, 0.0]
1,[6.983092613723492e-101, 0.0, 1.0]
1,[0.0, 1.0, 0.0]
1,[0.0, 0.0, 1.0]
1,[0.0, 0.0, 1.0]
1,[0.0, 0.5, 0.5]
2,[0.0, 0.0, 1.0]
2,[0.0, 1.7148496496281568e-211, 1.0]
2,[0.5, 0.5, 0.0]
2,[0.0, 0.5, 0.5]
0,[0.0, 0.0, 1.0]
0,[0.5, 0.0, 0.5]
0,[1.0, 0.0, 0.0]
0,[0.0, 0.0, 1.0]
0,[0.0, 1.0, 5.599600388502002e-207]
1,[0.0, 3.7760237077601145e-202, 1.0]
1,[0.0, 1.0, 0.0]
1,[0.0, 1.0, 0.0]
1,[0.5, 0.0, 0.5]
1,[0.5, 0.5, 0.0]
1,[0.0, 0.0, 1.0]
1,[1.988194064113e-153, 1.0, 0.0]
1,[0.0, 0.0, 1.0]
2,[0.0, 0.5, 0.5]
2,[0.0, 0.5, 0.5]
2,[0.5, 0.5, 0.0]
2,[0.0, 0.5, 0.5]
0,[1.0, 0.0, 0.0]
0,[1.0, 0.0, 0.0]
0,[1.0, 0.0, 0.0]
0,[1.0, 0.0, 0.0]
1,[1.0, 0.0, 0.0]
1,[0.5, 0.0, 0.5]
1,[1.0, 0.0, 0.0]
1,[0.0, 0.5, 0.5]
1,[0.0, 0.5, 0.5]
1,[0.5, 0.5, 0.0]
1,[0.0, 0.5, 0.5]
2,[0.5, 0.5, 0.0]
2,[0.0, 0.0, 1.0]
2,[0.5, 0.0, 0.5]
2,[0.0, 0.5, 0.5]
0,[1.0, 0.0, 0.0]
0,[3.117234735663063e-282, 1.0, 0.0]
0,[0.5, 0.5, 0.0]
0,[0.5, 0.5, 0.0]
1,[1.0, 1.802830110507671e-109, 0.0]
1,[0.0, 0.5, 0.5]
1,[0.0, 1.0, 0.0]
1,[1.0, 0.0, 0.0]
1,[0.0, 0.5, 0.5]
1,[0.5, 0.5, 0.0]
1,[0.0, 1.0, 0.0]
2,[0.5, 0.5, 0.0]
2,[0.0, 0.5, 0.5]
2,[0.5, 0.5, 0.0]
2,[0.0, 1.0, 0.0]
0,[1.0, 0.0, 0.0]
0,[1.0, 0.0, 0.0]
0,[0.5, 0.5, 0.0]
0,[0.5, 0.5, 0.0]
1,[0.0, 1.0, 0.0]
1,[0.5, 3.9792297375784184e-178, 0.5]
1,[0.5, 0.5, 0.0]
1,[0.0, 0.5, 0.5]
1,[1.0, 0.0, 0.0]
1,[1.0, 0.0, 3.212343131161754e-18]
1,[0.0, 1.0, 0.0]
2,[0.5, 7.869326800786645e-283, 0.5]
2,[0.0, 0.5, 0.5]
2,[0.5, 0.0, 0.5]
2,[0.0, 3.5522576160457393e-270, 1.0]
