0,[0.35376222825077586, 0.322937284052204, 0.32330048769702024]
0,[0.29254477881189045, 0.49243235154213943, 0.21502286964597]
0,[0.22978786907975585, 0.543098429382656, 0.22711370153758823]
0,[0.24192417913906067, 0.38461112065868186, 0.3734647002022576]
0,[0.39283718609623036, 0.3694243888440645, 0.23773842505970508]
1,[0.18735323008202356, 0.4322244773346647, 0.38042229258331184]
1,[0.247867819799596, 0.3960670993645861, 0.35606508083581784]
1,[0.33952086140194154, 0.5087606418354772, 0.15171849676258117]
1,[0.2256723041440844, 0.5395122434439111, 0.23481545241200436]
1,[0.35381366385978613, 0.5013199412124625, 0.1448663949277515]
1,[0.2919329386439954, 0.49161042870287175, 0.21645663265313278]
1,[0.3099927119102983, 0.4144438222589075, 0.27556346583079416]
1,[0.3702390713903962, 0.3696216787085569, 0.2601392499010468]
2,[0.46620907434477554, 0.23577553548980645, 0.29801539016541806]
2,[0.2231941398974672, 0.5722124123892427, 0.20459344771329005]
2,[0.16499576378672418, 0.514072565996068, 0.32093167021720775]
2,[0.21562467554272244, 0.5455214058685403, 0.23885391858873722]
0,[0.1970988140221502, 0.5127357326147309, 0.29016545336311883]
0,[0.33100543903762775, 0.48220066910292503, 0.18679389185944725]
0,[0.2870051363387045, 0.5096963630078611, 0.20329850065343447]
0,[0.24762513157348495, 0.43499411049924247, 0.31738075792727255]
0,[0.2492527878638673, 0.5458330494923203, 0.20491416264381238]
1,[0.12609843929075212, 0.5088349778676864, 0.36506658284156146]
1,[0.2526451715516243, 0.5103758227817464, 0.23697900566662944]
1,[0.2691831028846406, 0.5908662242974486, 0.1399506728179107]
1,[0.37014030624556643, 0.47391533580225814, 0.15594435795217557]
1,[0.28155332756951795, 0.4675397696691733, 0.2509069027613087]
1,[0.1991738894657699, 0.3232787205575297, 0.47754738997670054]
1,[0.33336500921573087, 0.44199109926767627, 0.22464389151659278]
1,[0.1837951992299376, 0.4486319853462021, 0.3675728154238603]
2,[0.2463600846761891, 0.45898302542452696, 0.294656889899284]
2,[0.31125707047471307, 0.40801631704578184, 0.280726612479505]
2,[0.20330421306608518, 0.5224635647063351, 0.2742322222275798]
2,[0.2047314708291901, 0.46967895900986045, 0.32558957016094936]
0,[0.22441684264283895, 0.47611050436505503, 0.299472652992106]
0,[0.3406730788964881, 0.49751881911351964, 0.16180810198999226]
0,[0.28674674873908945, 0.4791868732393913, 0.23406637802151936]
0,[0.4034092502384059, 0.33372900139915407, 0.26286174836244]
1,[0.1841078569426295, 0.6305181122085741, 0.18537403084879642]
1,[0.21123838521851862, 0.3888205139436597, 0.3999411008378217]
1,[0.1677617753915675, 0.5788063888771093, 0.25343183573132316]
1,[0.10793872583173075, 0.5057260866122295, 0.3863351875560398]
1,[0.26826921246066404, 0.6127225766159214, 0.11900821092341439]
1,[0.25929221553424825, 0.5437311849333742, 0.19697659953237742]
1,[0.21259904095741303, 0.5139186831389516, 0.2734822759036354]
2,[0.25642768359208157, 0.5365416388667483, 0.20703067754117016]
2,[0.18241227082240194, 0.5397937554685993, 0.27779397370899894]
2,[0.21426361028442262, 0.5256686061786877, 0.26006778353688975]
2,[0.1966125907265063, 0.4397858515790362, 0.3636015576944575]
0,[0.3536255205598231, 0.4096830952965616, 0.23669138414361532]
0,[0.18905790141715167, 0.619206099618378, 0.19173599896447033]
0,[0.2796323437815871, 0.5624243007993031, 0.15794335541910987]
0,[0.17705315144456232, 0.6065350055146802, 0.2164118430407574]
1,[0.17262190082103762, 0.5549735964924478, 0.27240450268651467]
1,[0.10063876766802816, 0.5280242121887689, 0.37133702014320297]
1,[0.204667804884297, 0.5695639633228222, 0.2257682317928807]
1,[0.2065016177339097, 0.5713678798804375, 0.22213050238565293]
1,[0.1264353558018174, 0.5701240130579839, 0.3034406311401987]
1,[0.36580629321534436, 0.462221438764604, 0.17197226802005158]
1,[0.18293333896098177, 0.5929713870758043, 0.22409527396321396]
2,[0.243201814443261, 0.5055358138341105, 0.25126237172262855]
2,[0.31982400959332974, 0.46817681866780775, 0.2119991717388626]
2,[0.370810533435223, 0.36449002342634834, 0.2646994431384287]
2,[0.26410958375979343, 0.5724631958449665, 0.16342722039524]
0,[0.30356884284162033, 0.4539266382365526, 0.2425045189218271]
0,[0.24314152502567296, 0.538080389629165, 0.21877808534516188]
0,[0.22486980688173194, 0.3928816543660518, 0.38224853875221626]
0,[0.2661444176695497, 0.5322382397567457, 0.20161734257370453]
1,[0.22528667496025417, 0.5558055578052619, 0.21890776723448388]
1,[0.2877154417225762, 0.3959884707302538, 0.31629608754717]
1,[0.27543563704625557, 0.5644858446268148, 0.16007851832692968]
1,[0.17862625701766305, 0.6055678085248276, 0.21580593445750934]
1,[0.15178897139927477, 0.6832311423568275, 0.16497988624389776]
1,[0.24645514665085586, 0.4165112268297106, 0.3370336265194335]
1,[0.18452850772482804, 0.5220733491497893, 0.29339814312538265]
2,[0.21997950219340537, 0.5519812694242925, 0.22803922838230223]
2,[0.17425990451941192, 0.6174429178300839, 0.2082971776505042]
2,[0.2673288510301823, 0.45335737419386907, 0.2793137747759486]
2,[0.14455625674218406, 0.6632183386937871, 0.19222540456402878]
